"Name: SkuLevels"
"Date/Time: 2025-06-12 13:20:30"

Location,Part,Part Description,Dealer Net price (UCS16),Assortment Group (SC8),Production ROP,Production Stock Maximum,Optimized ROP,Optimized Stock Maximum ,Fixed ROP (Post-Optimization),Fixed Stock Maximum (Post-Optimization),End Date,Override Reason,Override Status,Comment,Demand 12 months (UCS19),On Hand New,Bin Location (UCS18),Production Status,Total Period Forecast,AssortmentId (UCPM2),Type of Phase Out (SC4),Effective Lead Time
70966,2323511,A-pillar,229.74,D,-1,0,-1,0,,,,,,,1,0,011-3C,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70912,2323513,A-pillar,239.19,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2323513,A-pillar,239.19,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70965,2323513,A-pillar,239.19,D,-1,0,-1,0,,,,,,,2,0,27-2C,Promoted To Production,0.1667,"=""1000""",Planned,7.00
70966,2323513,A-pillar,239.19,D,-1,0,-1,0,,,,,,,2,2,011-025,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70965,2323828,bracket,412.01,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,2324347,panel,87.78,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70912,2324349,panel,84.29,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
76169,2324349,panel,84.29,D,-1,0,-1,0,,,,,,,0,0,1K01D06,Promoted To Production,0.0000,"=""1000""",Discontinued,10.00
70912,2324352,panel,49.20,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70911,2324435,contact housing,90.26,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2324435,contact housing,90.26,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2324435,contact housing,90.26,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2324733,fir tree clip,19.76,D,-1,0,-1,0,,,,,,,0,50,011-4C,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,2324951,fan shroud,"1,306.27",D,-1,0,-1,0,,,,,,,0,0,2E03C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2324951,fan shroud,"1,306.27",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70965,2324951,fan shroud,"1,306.27",D,0,2,0,2,,,,,,,4,1,26-000,Promoted To Production,0.3933,"=""1000""",Planned,7.00
70966,2324951,fan shroud,"1,306.27",D,0,1,0,1,,,,,,,3,1,011-008,Promoted To Production,0.2450,"=""1000""",Planned,11.00
76169,2324951,fan shroud,"1,306.27",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,10.00
70912,2324953,fan shroud,"1,306.27",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2324953,fan shroud,"1,306.27",D,-1,0,-1,0,,,,,,,0,1,DEP3-30,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2324953,fan shroud,"1,306.27",D,-1,0,-1,0,,,,,,,2,0,26-000,Promoted To Production,0.1750,"=""1000""",Planned,7.00
70966,2324953,fan shroud,"1,306.27",D,-1,0,-1,0,,,,,,,0,0,016-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2324955,fan shroud,"1,218.87",D,-1,0,-1,0,,,,,,,0,0,PISO 01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2324955,fan shroud,"1,218.87",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2324955,fan shroud,"1,218.87",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2324955,fan shroud,"1,218.87",D,-1,0,-1,0,,,,,,,0,0,016-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,2325212,brake pad kit,"1,453.97",D,-1,0,-1,0,,,,,,,0,0,1B02E03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2325212,brake pad kit,"1,453.97",D,-1,0,-1,0,,,,,,,3,0,D06G01,Promoted To Production,0.4250,"=""1000""",Planned,9.00
70913,2325212,brake pad kit,"1,453.97",D,-1,0,-1,0,,,,,,,0,0,1E07K02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,2325212,brake pad kit,"1,453.97",D,-1,0,-1,0,,,,,,,0,0,015-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,2325212,brake pad kit,"1,453.97",D,-1,0,-1,0,,,,,,,6,4,3M02B08,Promoted To Production,0.4900,"=""1000""",Planned,10.00
70911,2325368,overflow valve,394.50,D,-1,0,-1,0,,,,,,,0,1,1D03D05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2325455,clamp,17.91,D,-1,0,-1,0,,,,,,,0,0,A03A02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,2325455,clamp,17.91,D,-1,0,-1,0,,,,,,,6,3,007-1D2,Promoted To Production,0.5000,"=""1000""",Planned,11.00
70911,2325457,clamp,14.78,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2325457,clamp,14.78,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2325457,clamp,14.78,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2325457,clamp,14.78,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2325591,bracket,265.73,D,-1,0,-1,0,,,,,,,1,0,011-041,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2325593,bracket,185.85,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,2325984,protect. cover,147.85,D,-1,0,-1,0,,,,,,,2,3,1D05B08,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70912,2325984,protect. cover,147.85,C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,0,1,B05G002,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2325984,protect. cover,147.85,C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,0,1,1D12D06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2325984,protect. cover,147.85,C,-1,0,0,1,-1,0,"Jul 17, 2025",99 - Compulsory,Approved,Autorizado pelo gerente geral de pós-vendas,1,1,27-6D,Promoted To Production,0.0833,"=""1000""",Planned,7.00
70966,2325984,protect. cover,147.85,D,1,2,1,2,,,,,,,3,2,011-024,Promoted To Production,0.3920,"=""1000""",Planned,11.00
70965,2326000,cable terminal,52.47,D,-1,0,-1,0,,,,,,,0,0,005-3C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,2326006,bump stop,104.00,D,-1,0,-1,0,,,,,,,2,1,A05D014,Promoted To Production,0.5000,"=""1000""",Planned,9.00
70966,2326179,cable h,219.72,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,2326509,pull strap,47.48,D,-1,0,-1,0,,,,,,,0,1,1B04C05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2326594,core plug,80.74,D,-1,0,-1,0,,,,,,,0,0,002-7D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2326594,core plug,80.74,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,11.00
70966,2326643,bracket,524.80,D,-1,0,-1,0,,,,,,,0,1,011-040,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,2326676,rear wheel hub,"11,551.66",D,-1,0,-1,0,,,,,,,0,2,1F03E01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2326964,extension,102.09,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2326964,extension,102.09,D,-1,0,-1,0,,,,,,,2,1,27-6E,Promoted To Production,0.1667,"=""1000""",Planned,7.00
70966,2326964,extension,102.09,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,2326965,extension,102.09,D,2,3,2,3,,,,,,,4,3,21-000,Promoted To Production,1.0000,"=""1000""",Planned,7.00
70965,2326967,bush,8.26,D,3,4,3,4,,,,,,,4,4,004-5B,Promoted To Production,1.0000,"=""1000""",Planned,7.00
70966,2326967,bush,8.26,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2326968,bracket,457.72,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2326968,bracket,457.72,D,-1,0,-1,0,,,,,,,0,0,28-3C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2326968,bracket,457.72,D,-1,0,-1,0,,,,,,,1,2,011-024,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70912,2326969,bracket,457.72,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2326969,bracket,457.72,D,1,2,1,2,,,,,,,4,2,27-4B,Promoted To Production,0.6667,"=""1000""",Planned,7.00
70966,2326969,bracket,457.72,D,-1,0,-1,0,,,,,,,0,3,011-041,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2326985,buffer,20.29,D,-1,0,-1,0,,,,,,,0,8,B06H004,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2326985,buffer,20.29,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2326985,buffer,20.29,D,-1,0,-1,0,,,,,,,8,34,004-2A5,Promoted To Production,0.6667,"=""1000""",Planned,11.00
70913,232739,hose,130.11,D,-1,0,-1,0,,,,,,,0,0,1E02A05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,2327420,cover,258.47,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,2327469,hose assembly,460.73,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,2327470,hose assembly,319.23,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,2327471,hose assembly,257.05,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2327471,hose assembly,257.05,D,-1,0,-1,0,,,,,,,0,0,011-032,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,2327504,cable h,"1,594.99",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2327504,cable h,"1,594.99",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2327504,cable h,"1,594.99",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2327504,cable h,"1,594.99",D,-1,0,-1,0,,,,,,,0,1,002-11D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2327504,cable h,"1,594.99",D,0,1,0,1,,,,,,,6,2,011-037,Promoted To Production,0.6667,"=""1000""",Planned,11.00
76169,2327504,cable h,"1,594.99",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70965,2327822,hose assembly,233.07,D,1,2,1,2,,,,,,,4,2,008-3F,Promoted To Production,0.3753,"=""1000""",Planned,7.00
70966,2327822,hose assembly,233.07,D,-1,0,-1,0,,,,,,,0,0,008-4D,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,2327822,hose assembly,233.07,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70912,2327823,hose assembly,233.07,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2327823,hose assembly,233.07,D,-1,0,-1,0,,,,,,,0,0,1D06H06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2327823,hose assembly,233.07,D,1,2,1,2,,,,,,,6,3,008-3D,Promoted To Production,0.5933,"=""1000""",Planned,7.00
70966,2327823,hose assembly,233.07,D,-1,0,-1,0,,,,,,,1,1,008-2B3,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70911,2327824,hose assembly,286.04,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70913,2327824,hose assembly,286.04,D,-1,0,-1,0,,,,,,,0,0,1B05B05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2327824,hose assembly,286.04,D,-1,0,-1,0,,,,,,,1,0,008-5A,Promoted To Production,0.0833,"=""1000""",Planned,7.00
70966,2327824,hose assembly,286.04,D,-1,0,-1,0,,,,,,,2,0,008-2B,Promoted To Production,0.6667,"=""1000""",Planned,11.00
70965,2327825,pipe assembly,"1,042.49",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
76169,2327841,hose assembly,259.55,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70966,2327842,front axle beam,"62,575.21",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,2328134,protect. casing,30.87,D,-1,0,-1,0,,,,,,,0,1,008-6C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2328330,cable h,522.13,D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,2328331,cable h,557.83,D,0,1,0,1,,,,,,,3,2,1E07C05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2328331,cable h,557.83,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2328331,cable h,557.83,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2328331,cable h,557.83,D,-1,0,-1,0,,,,,,,2,1,009-6D,Promoted To Production,0.1600,"=""1000""",Planned,7.00
70966,2328331,cable h,557.83,D,1,2,1,2,,,,,,,3,2,012-1E,Promoted To Production,0.3348,"=""1000""",Planned,11.00
70966,2329046,profile,478.14,D,-1,0,-1,0,,,,,,,0,0,011-037,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,2329070,rib,437.85,D,-1,0,-1,0,,,,,,,0,1,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2329070,rib,437.85,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2329070,rib,437.85,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2329070,rib,437.85,D,0,1,0,1,,,,,,,6,0,23-000,Promoted To Production,0.4103,"=""1000""",Planned,7.00
70966,2329070,rib,437.85,D,-1,0,-1,0,,,,,,,1,0,011-022,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70965,2329169,cable h,639.94,D,-1,0,-1,0,,,,,,,0,0,002-5F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2329169,cable h,639.94,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,11.00
70965,2329303,bracket,242.60,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2329303,bracket,242.60,D,-1,0,-1,0,,,,,,,0,3,011-034,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,2329769,clip nut,8.78,D,-1,0,-1,0,,,,,,,4,0,1E05C07,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70912,2329769,clip nut,8.78,D,-1,0,-1,0,,,,,,,0,0,PL.V,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2329769,clip nut,8.78,D,-1,0,-1,0,,,,,,,1,14,1F11B02,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70965,2329769,clip nut,8.78,D,-1,0,-1,0,,,,,,,0,0,008-4B,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2329769,clip nut,8.78,D,-1,0,-1,0,,,,,,,4,21,010-3D,Promoted To Production,0.3333,"=""1000""",Planned,11.00
70966,2330478,spacing ring,689.42,D,-1,0,-1,0,,,,,,,0,2,Not binned,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,2330493,spacing ring,623.34,D,-1,0,-1,0,,,,,,,0,1,Not binned,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,2330494,spacing ring,780.14,D,-1,0,-1,0,,,,,,,0,1,Not binned,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2330498,spacing ring,780.14,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2330499,spacing ring,780.14,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2330503,spacing ring,780.14,D,-1,0,-1,0,,,,,,,1,1,A05H011,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,2330799,mesh,226.28,D,-1,0,-1,0,,,,,,,0,1,1E06D07,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,2330799,mesh,226.28,D,-1,0,-1,0,,,,,,,0,0,011-018,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,2330802,water separator,177.67,D,-1,0,-1,0,,,,,,,0,0,011-023,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2331048,clamp,9.44,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2331048,clamp,9.44,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,2331052,clamp,9.26,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2331199,shock absorber,907.31,D,-1,0,-1,0,,,,,,,0,0,003-3A,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2331199,shock absorber,907.31,D,-1,0,-1,0,,,,,,,2,0,011-046,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70913,2331224,air intake,931.68,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2331224,air intake,931.68,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,2331231,bellows,612.99,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,2331501,bracket,256.85,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,2331501,bracket,256.85,D,-1,0,-1,0,,,,,,,0,0,A05J09,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2331501,bracket,256.85,D,-1,0,-1,0,,,,,,,0,0,1D02H04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2331501,bracket,256.85,D,1,2,1,2,,,,,,,4,2,005-2D,Promoted To Production,0.4829,"=""1000""",Planned,7.00
70966,2331501,bracket,256.85,D,-1,0,-1,0,,,,,,,1,0,011-022,Promoted To Production,0.0833,"=""1000""",Planned,11.00
76169,2331501,bracket,256.85,D,-1,0,-1,0,,,,,,,0,0,1B01C04,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70913,2331689,knob,370.03,D,-1,0,-1,0,,,,,,,0,0,1H12C05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2332640,bracket,95.02,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2332640,bracket,95.02,D,-1,0,-1,0,,,,,,,1,0,007-1C,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70966,2332845,seal,52.04,D,-1,0,-1,0,,,,,,,0,0,002-1B,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,2332998,bracket,179.45,D,-1,0,-1,0,,,,,,,0,1,29-5D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2333311,model badge,628.90,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2333339,model badge,648.07,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2333339,model badge,648.07,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2333339,model badge,648.07,D,-1,0,-1,0,,,,,,,0,0,28-5B,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,2333357,model badge,639.35,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,2333361,model badge,639.37,D,-1,0,-1,0,,,,,,,0,0,1A07C03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2333361,model badge,639.37,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2333361,model badge,639.37,D,-1,0,-1,0,,,,,,,0,0,010-4A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,2333552,compr. air gun,258.91,D,-1,0,-1,0,,,,,,,1,1,A04B002,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70913,2333552,compr. air gun,258.91,D,-1,0,-1,0,,,,,,,1,2,1B11C06,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70966,2333552,compr. air gun,258.91,D,-1,0,-1,0,,,,,,,1,0,007-1B,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70965,2333777,bracket,205.66,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,2333780,bracket,205.66,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,2334040,cover,10.76,D,-1,0,-1,0,,,,,,,0,0,1C03D01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2334040,cover,10.76,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2334040,cover,10.76,D,-1,0,-1,0,,,,,,,0,1,008-5E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2334040,cover,10.76,D,-1,0,-1,0,,,,,,,1,1,007-1A5,Promoted To Production,0.0833,"=""1000""",Planned,11.00
70965,2334054,shoulder screw,6.51,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,2334335,hose assembly,213.49,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,9.00
70912,2334335,hose assembly,213.49,D,-1,0,-1,0,,,,,,,0,0,1D03I02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2334335,hose assembly,213.49,D,-1,0,-1,0,,,,,,,2,0,008-3G,Promoted To Production,0.1667,"=""1000""",Planned,7.00
70966,2334335,hose assembly,213.49,D,4,6,4,6,,,,,,,14,3,008-3E2,Promoted To Production,1.4665,"=""1000""",Planned,11.00
76169,2334335,hose assembly,213.49,D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70911,2334520,cover,46.48,D,-1,0,-1,0,,,,,,,1,0,1E01B08,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,2334520,cover,46.48,D,-1,0,-1,0,,,,,,,0,3,B04H005,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,2334520,cover,46.48,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2334520,cover,46.48,D,-1,0,-1,0,,,,,,,0,1,008-5E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2334520,cover,46.48,D,2,3,2,3,,,,,,,4,3,007-1A6,Promoted To Production,0.3873,"=""1000""",Planned,11.00
70911,2334521,cover,46.14,D,-1,0,-1,0,,,,,,,1,0,1A07B01,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,2334521,cover,46.14,D,2,3,2,3,,,,,,,6,4,B04H010,Promoted To Production,0.6850,"=""1000""",Planned,9.00
70913,2334521,cover,46.14,D,-1,0,-1,0,,,,,,,0,0,1F05K06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2334521,cover,46.14,D,-1,0,-1,0,,,,,,,0,1,28-3E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,2334521,cover,46.14,D,2,3,2,3,,,,,,,5,3,011-3D,Promoted To Production,0.4608,"=""1000""",Planned,11.00
76169,2334521,cover,46.14,D,2,3,2,3,,,,,,,6,3,1C01G06,Promoted To Production,0.4723,"=""1000""",Planned,10.00
70911,2334727,LED,425.56,D,-1,0,-1,0,,,,,,,1,0,1E06C02,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,2334727,LED,425.56,D,-1,0,-1,0,,,,,,,1,0,B06K07,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70913,2334727,LED,425.56,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2334727,LED,425.56,D,0,1,0,1,,,,,,,3,2,009-4B,Promoted To Production,0.2654,"=""1000""",Planned,7.00
70966,2334727,LED,425.56,D,1,2,1,2,,,,,,,4,2,006-3D7,Promoted To Production,0.3890,"=""1000""",Planned,11.00
70911,2334728,LED,409.25,D,-1,0,-1,0,,,,,,,1,1,1E02B06,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,2334728,LED,409.25,D,-1,0,-1,0,,,,,,,2,0,B04F09,Promoted To Production,0.1750,"=""1000""",Planned,9.00
70913,2334728,LED,409.25,D,-1,0,-1,0,,,,,,,0,1,1K01C02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,2334728,LED,409.25,D,1,2,1,2,,,,,,,7,2,009-4C,Promoted To Production,0.8459,"=""1000""",Planned,7.00
70966,2334728,LED,409.25,D,-1,0,-1,0,,,,,,,2,2,006-3B6,Promoted To Production,0.2500,"=""1000""",Planned,11.00
